query,gs_name,gene_symbol
ecm_remodelling,GOBP_PROTEOLYSIS,AOPEP
ecm_remodelling,GOBP_PROTEOLYSIS,APC
ecm_remodelling,GOBP_PROTEOLYSIS,APC2
ecm_remodelling,GOBP_PROTEOLYSIS,APEH
ecm_remodelling,GOBP_PROTEOLYSIS,APH1A
ecm_remodelling,GOBP_PROTEOLYSIS,APH1B
ecm_remodelling,GOBP_PROTEOLYSIS,APOE
ecm_remodelling,GOBP_PROTEOLYSIS,APOH
ecm_remodelling,GOBP_PROTEOLYSIS,APP
ecm_remodelling,GOBP_PROTEOLYSIS,APPBP2
ecm_remodelling,GOBP_PROTEOLYSIS,AQP11
ecm_remodelling,GOBP_PROTEOLYSIS,ARAF
ecm_remodelling,GOBP_PROTEOLYSIS,AREL1
ecm_remodelling,GOBP_PROTEOLYSIS,ARHGAP5-AS1
ecm_remodelling,GOBP_PROTEOLYSIS,ARIH1
ecm_remodelling,GOBP_PROTEOLYSIS,ARIH2
ecm_remodelling,GOBP_PROTEOLYSIS,ARK2N
ecm_remodelling,GOBP_PROTEOLYSIS,ARMC5
ecm_remodelling,GOBP_PROTEOLYSIS,ARMC8
ecm_remodelling,GOBP_PROTEOLYSIS,ARRB1
ecm_remodelling,GOBP_PROTEOLYSIS,ARRB2
ecm_remodelling,GOBP_PROTEOLYSIS,ARRDC1
ecm_remodelling,GOBP_PROTEOLYSIS,ASB1
ecm_remodelling,GOBP_PROTEOLYSIS,ASB11
ecm_remodelling,GOBP_PROTEOLYSIS,ASB2
ecm_remodelling,GOBP_PROTEOLYSIS,ASB7
ecm_remodelling,GOBP_PROTEOLYSIS,ASB9
ecm_remodelling,GOBP_PROTEOLYSIS,ASCC2
ecm_remodelling,GOBP_PROTEOLYSIS,ASCC3
ecm_remodelling,GOBP_PROTEOLYSIS,ASPH
ecm_remodelling,GOBP_PROTEOLYSIS,ASPRV1
ecm_remodelling,GOBP_PROTEOLYSIS,ASRGL1
ecm_remodelling,GOBP_PROTEOLYSIS,ASTL
ecm_remodelling,GOBP_PROTEOLYSIS,ATE1
ecm_remodelling,GOBP_PROTEOLYSIS,ATF6
ecm_remodelling,GOBP_PROTEOLYSIS,ATG4A
ecm_remodelling,GOBP_PROTEOLYSIS,ATG4B
ecm_remodelling,GOBP_PROTEOLYSIS,ATG4C
ecm_remodelling,GOBP_PROTEOLYSIS,ATG4D
ecm_remodelling,GOBP_PROTEOLYSIS,ATP23
ecm_remodelling,GOBP_PROTEOLYSIS,ATP5IF1
ecm_remodelling,GOBP_PROTEOLYSIS,ATP6AP2
ecm_remodelling,GOBP_PROTEOLYSIS,ATXN3
ecm_remodelling,GOBP_PROTEOLYSIS,ATXN3L
ecm_remodelling,GOBP_PROTEOLYSIS,AUP1
ecm_remodelling,GOBP_PROTEOLYSIS,AURKA
ecm_remodelling,GOBP_PROTEOLYSIS,AURKAIP1
ecm_remodelling,GOBP_PROTEOLYSIS,AXIN1
ecm_remodelling,GOBP_PROTEOLYSIS,AXIN2
ecm_remodelling,GOBP_PROTEOLYSIS,AZU1
ecm_remodelling,GOBP_PROTEOLYSIS,BACE1
ecm_remodelling,GOBP_PROTEOLYSIS,BACE2
ecm_remodelling,GOBP_PROTEOLYSIS,BAD
ecm_remodelling,GOBP_PROTEOLYSIS,BAG2
ecm_remodelling,GOBP_PROTEOLYSIS,BAG5
ecm_remodelling,GOBP_PROTEOLYSIS,BAG6
ecm_remodelling,GOBP_PROTEOLYSIS,BAK1
ecm_remodelling,GOBP_PROTEOLYSIS,BAP1
ecm_remodelling,GOBP_PROTEOLYSIS,BBS7
ecm_remodelling,GOBP_PROTEOLYSIS,BCAP31
ecm_remodelling,GOBP_PROTEOLYSIS,BCHE
ecm_remodelling,GOBP_PROTEOLYSIS,BFAR
ecm_remodelling,GOBP_PROTEOLYSIS,BIRC2
ecm_remodelling,GOBP_PROTEOLYSIS,BLMH
ecm_remodelling,GOBP_PROTEOLYSIS,BMAL1
ecm_remodelling,GOBP_PROTEOLYSIS,BMP1
ecm_remodelling,GOBP_PROTEOLYSIS,BRCC3
ecm_remodelling,GOBP_PROTEOLYSIS,BRINP1
ecm_remodelling,GOBP_PROTEOLYSIS,BRSK2
ecm_remodelling,GOBP_PROTEOLYSIS,BTRC
ecm_remodelling,GOBP_PROTEOLYSIS,C1R
ecm_remodelling,GOBP_PROTEOLYSIS,C1RL
ecm_remodelling,GOBP_PROTEOLYSIS,C1S
ecm_remodelling,GOBP_PROTEOLYSIS,C2
ecm_remodelling,GOBP_PROTEOLYSIS,C2CD3
ecm_remodelling,GOBP_PROTEOLYSIS,C3
ecm_remodelling,GOBP_PROTEOLYSIS,CACUL1
ecm_remodelling,GOBP_PROTEOLYSIS,CALR
ecm_remodelling,GOBP_PROTEOLYSIS,CALR3
ecm_remodelling,GOBP_PROTEOLYSIS,CAMLG
ecm_remodelling,GOBP_PROTEOLYSIS,CANX
ecm_remodelling,GOBP_PROTEOLYSIS,CAPN1
ecm_remodelling,GOBP_PROTEOLYSIS,CAPN10
ecm_remodelling,GOBP_PROTEOLYSIS,CAPN11
ecm_remodelling,GOBP_PROTEOLYSIS,CAPN12
ecm_remodelling,GOBP_PROTEOLYSIS,CAPN13
ecm_remodelling,GOBP_PROTEOLYSIS,CAPN14
ecm_remodelling,GOBP_PROTEOLYSIS,CAPN15
ecm_remodelling,GOBP_PROTEOLYSIS,CAPN2
ecm_remodelling,GOBP_PROTEOLYSIS,CAPN3
ecm_remodelling,GOBP_PROTEOLYSIS,CAPN5
ecm_remodelling,GOBP_PROTEOLYSIS,CAPN6
ecm_remodelling,GOBP_PROTEOLYSIS,CAPN7
ecm_remodelling,GOBP_PROTEOLYSIS,CAPN8
ecm_remodelling,GOBP_PROTEOLYSIS,CAPN9
ecm_remodelling,GOBP_PROTEOLYSIS,CAPNS1
ecm_remodelling,GOBP_PROTEOLYSIS,CARD16
ecm_remodelling,GOBP_PROTEOLYSIS,CARD17P
ecm_remodelling,GOBP_PROTEOLYSIS,CARD18
ecm_remodelling,GOBP_PROTEOLYSIS,CARD8
ecm_remodelling,GOBP_PROTEOLYSIS,CASP1
ecm_remodelling,GOBP_PROTEOLYSIS,CASP10
ecm_remodelling,GOBP_PROTEOLYSIS,CASP12
ecm_remodelling,GOBP_PROTEOLYSIS,CASP14
ecm_remodelling,GOBP_PROTEOLYSIS,CASP2
ecm_remodelling,GOBP_PROTEOLYSIS,CASP3
ecm_remodelling,GOBP_PROTEOLYSIS,CASP4
ecm_remodelling,GOBP_PROTEOLYSIS,CASP5
ecm_remodelling,GOBP_PROTEOLYSIS,CASP6
ecm_remodelling,GOBP_PROTEOLYSIS,CASP7
ecm_remodelling,GOBP_PROTEOLYSIS,CASP8
ecm_remodelling,GOBP_PROTEOLYSIS,CASP9
ecm_remodelling,GOBP_PROTEOLYSIS,CAV1
ecm_remodelling,GOBP_PROTEOLYSIS,CAV3
ecm_remodelling,GOBP_PROTEOLYSIS,CBFA2T3
ecm_remodelling,GOBP_PROTEOLYSIS,CBL
ecm_remodelling,GOBP_PROTEOLYSIS,CBLC
ecm_remodelling,GOBP_PROTEOLYSIS,CBX4
ecm_remodelling,GOBP_PROTEOLYSIS,CCAR2
ecm_remodelling,GOBP_PROTEOLYSIS,CCBE1
ecm_remodelling,GOBP_PROTEOLYSIS,CCDC22
ecm_remodelling,GOBP_PROTEOLYSIS,CCDC47
ecm_remodelling,GOBP_PROTEOLYSIS,CCDC65
ecm_remodelling,GOBP_PROTEOLYSIS,CCIN
ecm_remodelling,GOBP_PROTEOLYSIS,CCNF
ecm_remodelling,GOBP_PROTEOLYSIS,CDC16
ecm_remodelling,GOBP_PROTEOLYSIS,CDC20
ecm_remodelling,GOBP_PROTEOLYSIS,CDC20B
ecm_remodelling,GOBP_PROTEOLYSIS,CDC23
ecm_remodelling,GOBP_PROTEOLYSIS,CDC26
ecm_remodelling,GOBP_PROTEOLYSIS,CDC27
ecm_remodelling,GOBP_PROTEOLYSIS,CDC34
ecm_remodelling,GOBP_PROTEOLYSIS,CDK1
ecm_remodelling,GOBP_PROTEOLYSIS,CDK2
ecm_remodelling,GOBP_PROTEOLYSIS,CDK5
ecm_remodelling,GOBP_PROTEOLYSIS,CDK5RAP3
ecm_remodelling,GOBP_PROTEOLYSIS,CDKN2A
ecm_remodelling,GOBP_PROTEOLYSIS,CEBPA
ecm_remodelling,GOBP_PROTEOLYSIS,CELA1
ecm_remodelling,GOBP_PROTEOLYSIS,CELA2A
ecm_remodelling,GOBP_PROTEOLYSIS,CELA2B
ecm_remodelling,GOBP_PROTEOLYSIS,CELA3A
ecm_remodelling,GOBP_PROTEOLYSIS,CELA3B
ecm_remodelling,GOBP_PROTEOLYSIS,CFB
ecm_remodelling,GOBP_PROTEOLYSIS,CFD
ecm_remodelling,GOBP_PROTEOLYSIS,CFH
ecm_remodelling,GOBP_PROTEOLYSIS,CFI
ecm_remodelling,GOBP_PROTEOLYSIS,CFL1
ecm_remodelling,GOBP_PROTEOLYSIS,CFLAR
ecm_remodelling,GOBP_PROTEOLYSIS,CHAC1
ecm_remodelling,GOBP_PROTEOLYSIS,CHFR
ecm_remodelling,GOBP_PROTEOLYSIS,CHMP1A
ecm_remodelling,GOBP_PROTEOLYSIS,CHMP1B
ecm_remodelling,GOBP_PROTEOLYSIS,CHMP2A
ecm_remodelling,GOBP_PROTEOLYSIS,CHMP2B
ecm_remodelling,GOBP_PROTEOLYSIS,CHMP3
ecm_remodelling,GOBP_PROTEOLYSIS,CHMP4A
ecm_remodelling,GOBP_PROTEOLYSIS,CHMP4B
ecm_remodelling,GOBP_PROTEOLYSIS,CHMP4BP1
ecm_remodelling,GOBP_PROTEOLYSIS,CHMP4C
ecm_remodelling,GOBP_PROTEOLYSIS,CHMP5
ecm_remodelling,GOBP_PROTEOLYSIS,CHMP6
ecm_remodelling,GOBP_PROTEOLYSIS,CHMP7
ecm_remodelling,GOBP_PROTEOLYSIS,CIROP
ecm_remodelling,GOBP_PROTEOLYSIS,CLCA1
ecm_remodelling,GOBP_PROTEOLYSIS,CLCA2
ecm_remodelling,GOBP_PROTEOLYSIS,CLCA4
ecm_remodelling,GOBP_PROTEOLYSIS,CLEC3B
ecm_remodelling,GOBP_PROTEOLYSIS,CLGN
ecm_remodelling,GOBP_PROTEOLYSIS,CLN3
ecm_remodelling,GOBP_PROTEOLYSIS,CLN5
ecm_remodelling,GOBP_PROTEOLYSIS,CLN6
ecm_remodelling,GOBP_PROTEOLYSIS,CLN8
ecm_remodelling,GOBP_PROTEOLYSIS,CLOCK
ecm_remodelling,GOBP_PROTEOLYSIS,CLPP
ecm_remodelling,GOBP_PROTEOLYSIS,CLPX
ecm_remodelling,GOBP_PROTEOLYSIS,CLU
ecm_remodelling,GOBP_PROTEOLYSIS,CMA1
ecm_remodelling,GOBP_PROTEOLYSIS,CNDP1
ecm_remodelling,GOBP_PROTEOLYSIS,CNDP2
ecm_remodelling,GOBP_PROTEOLYSIS,CNOT4
ecm_remodelling,GOBP_PROTEOLYSIS,CNTN2
ecm_remodelling,GOBP_PROTEOLYSIS,COLEC10
ecm_remodelling,GOBP_PROTEOLYSIS,COLEC11
ecm_remodelling,GOBP_PROTEOLYSIS,COMMD1
ecm_remodelling,GOBP_PROTEOLYSIS,COMP
ecm_remodelling,GOBP_PROTEOLYSIS,COP1
ecm_remodelling,GOBP_PROTEOLYSIS,COPS3
ecm_remodelling,GOBP_PROTEOLYSIS,COPS5
ecm_remodelling,GOBP_PROTEOLYSIS,CORIN
ecm_remodelling,GOBP_PROTEOLYSIS,CPA1
ecm_remodelling,GOBP_PROTEOLYSIS,CPA2
ecm_remodelling,GOBP_PROTEOLYSIS,CPA3
ecm_remodelling,GOBP_PROTEOLYSIS,CPA4
ecm_remodelling,GOBP_PROTEOLYSIS,CPA5
ecm_remodelling,GOBP_PROTEOLYSIS,CPA6
ecm_remodelling,GOBP_PROTEOLYSIS,CPB1
ecm_remodelling,GOBP_PROTEOLYSIS,CPB2
ecm_remodelling,GOBP_PROTEOLYSIS,CPD
ecm_remodelling,GOBP_PROTEOLYSIS,CPE
ecm_remodelling,GOBP_PROTEOLYSIS,CPLANE2
ecm_remodelling,GOBP_PROTEOLYSIS,CPM
ecm_remodelling,GOBP_PROTEOLYSIS,CPN1
ecm_remodelling,GOBP_PROTEOLYSIS,CPNE1
ecm_remodelling,GOBP_PROTEOLYSIS,CPO
ecm_remodelling,GOBP_PROTEOLYSIS,CPQ
ecm_remodelling,GOBP_PROTEOLYSIS,CPVL
ecm_remodelling,GOBP_PROTEOLYSIS,CPXM1
ecm_remodelling,GOBP_PROTEOLYSIS,CPXM2
ecm_remodelling,GOBP_PROTEOLYSIS,CPZ
ecm_remodelling,GOBP_PROTEOLYSIS,CR1
ecm_remodelling,GOBP_PROTEOLYSIS,CRB2
ecm_remodelling,GOBP_PROTEOLYSIS,CRBN
ecm_remodelling,GOBP_PROTEOLYSIS,CSNK1A1
ecm_remodelling,GOBP_PROTEOLYSIS,CSNK1D
ecm_remodelling,GOBP_PROTEOLYSIS,CSNK1E
ecm_remodelling,GOBP_PROTEOLYSIS,CSNK2A1
ecm_remodelling,GOBP_PROTEOLYSIS,CSNK2A2
ecm_remodelling,GOBP_PROTEOLYSIS,CSNK2B
ecm_remodelling,GOBP_PROTEOLYSIS,CST3
ecm_remodelling,GOBP_PROTEOLYSIS,CST4
ecm_remodelling,GOBP_PROTEOLYSIS,CSTA
ecm_remodelling,GOBP_PROTEOLYSIS,CSTB
ecm_remodelling,GOBP_PROTEOLYSIS,CSTL1
ecm_remodelling,GOBP_PROTEOLYSIS,CTNNB1
ecm_remodelling,GOBP_PROTEOLYSIS,CTRB1
ecm_remodelling,GOBP_PROTEOLYSIS,CTRB2
ecm_remodelling,GOBP_PROTEOLYSIS,CTRC
ecm_remodelling,GOBP_PROTEOLYSIS,CTRL
ecm_remodelling,GOBP_PROTEOLYSIS,CTSA
ecm_remodelling,GOBP_PROTEOLYSIS,CTSB
ecm_remodelling,GOBP_PROTEOLYSIS,CTSC
ecm_remodelling,GOBP_PROTEOLYSIS,CTSD
ecm_remodelling,GOBP_PROTEOLYSIS,CTSE
ecm_remodelling,GOBP_PROTEOLYSIS,CTSF
ecm_remodelling,GOBP_PROTEOLYSIS,CTSG
ecm_remodelling,GOBP_PROTEOLYSIS,CTSH
ecm_remodelling,GOBP_PROTEOLYSIS,CTSK
ecm_remodelling,GOBP_PROTEOLYSIS,CTSL
ecm_remodelling,GOBP_PROTEOLYSIS,CTSO
ecm_remodelling,GOBP_PROTEOLYSIS,CTSS
ecm_remodelling,GOBP_PROTEOLYSIS,CTSV
ecm_remodelling,GOBP_PROTEOLYSIS,CTSW
ecm_remodelling,GOBP_PROTEOLYSIS,CTSZ
ecm_remodelling,GOBP_PROTEOLYSIS,CUL1
ecm_remodelling,GOBP_PROTEOLYSIS,CUL2
ecm_remodelling,GOBP_PROTEOLYSIS,CUL3
ecm_remodelling,GOBP_PROTEOLYSIS,CUL4A
ecm_remodelling,GOBP_PROTEOLYSIS,CUL4B
ecm_remodelling,GOBP_PROTEOLYSIS,CUL5
ecm_remodelling,GOBP_PROTEOLYSIS,CUL7
ecm_remodelling,GOBP_PROTEOLYSIS,CUL9
ecm_remodelling,GOBP_PROTEOLYSIS,CUZD1
ecm_remodelling,GOBP_PROTEOLYSIS,CWH43
ecm_remodelling,GOBP_PROTEOLYSIS,CYFIP2
ecm_remodelling,GOBP_PROTEOLYSIS,CYLD
ecm_remodelling,GOBP_PROTEOLYSIS,DAB2
ecm_remodelling,GOBP_PROTEOLYSIS,DAB2IP
ecm_remodelling,GOBP_PROTEOLYSIS,DAG1
ecm_remodelling,GOBP_PROTEOLYSIS,DCAF1
ecm_remodelling,GOBP_PROTEOLYSIS,DCAF11
ecm_remodelling,GOBP_PROTEOLYSIS,DCAF12
ecm_remodelling,GOBP_PROTEOLYSIS,DCAF13
ecm_remodelling,GOBP_PROTEOLYSIS,DCD
ecm_remodelling,GOBP_PROTEOLYSIS,DCST1
ecm_remodelling,GOBP_PROTEOLYSIS,DDA1
ecm_remodelling,GOBP_PROTEOLYSIS,DDB1
ecm_remodelling,GOBP_PROTEOLYSIS,DDI1
ecm_remodelling,GOBP_PROTEOLYSIS,DDI2
ecm_remodelling,GOBP_PROTEOLYSIS,DDIT3
ecm_remodelling,GOBP_PROTEOLYSIS,DDRGK1
ecm_remodelling,GOBP_PROTEOLYSIS,DERL1
ecm_remodelling,GOBP_PROTEOLYSIS,DERL2
ecm_remodelling,GOBP_PROTEOLYSIS,DERL3
ecm_remodelling,GOBP_PROTEOLYSIS,DESI1
ecm_remodelling,GOBP_PROTEOLYSIS,DESI2
ecm_remodelling,GOBP_PROTEOLYSIS,DET1
ecm_remodelling,GOBP_PROTEOLYSIS,DHCR24
ecm_remodelling,GOBP_PROTEOLYSIS,DHH
ecm_remodelling,GOBP_PROTEOLYSIS,DISC1
ecm_remodelling,GOBP_PROTEOLYSIS,DISP1
ecm_remodelling,GOBP_PROTEOLYSIS,DLD
ecm_remodelling,GOBP_PROTEOLYSIS,DMAC2
ecm_remodelling,GOBP_PROTEOLYSIS,DMWD
ecm_remodelling,GOBP_PROTEOLYSIS,DNAAF4
ecm_remodelling,GOBP_PROTEOLYSIS,DNAJB12
ecm_remodelling,GOBP_PROTEOLYSIS,DNAJB2
ecm_remodelling,GOBP_PROTEOLYSIS,DNAJB9
ecm_remodelling,GOBP_PROTEOLYSIS,DNAJC1
ecm_remodelling,GOBP_PROTEOLYSIS,DNAJC10
ecm_remodelling,GOBP_PROTEOLYSIS,DNAJC3
ecm_remodelling,GOBP_PROTEOLYSIS,DNPEP
ecm_remodelling,GOBP_PROTEOLYSIS,DPEP1
ecm_remodelling,GOBP_PROTEOLYSIS,DPEP2
ecm_remodelling,GOBP_PROTEOLYSIS,DPEP3
ecm_remodelling,GOBP_PROTEOLYSIS,DPP10
ecm_remodelling,GOBP_PROTEOLYSIS,DPP3
ecm_remodelling,GOBP_PROTEOLYSIS,DPP4
ecm_remodelling,GOBP_PROTEOLYSIS,DPP6
ecm_remodelling,GOBP_PROTEOLYSIS,DPP7
ecm_remodelling,GOBP_PROTEOLYSIS,DPP8
ecm_remodelling,GOBP_PROTEOLYSIS,DPP9
ecm_remodelling,GOBP_PROTEOLYSIS,DTL
ecm_remodelling,GOBP_PROTEOLYSIS,DTX3L
ecm_remodelling,GOBP_PROTEOLYSIS,DTX4
ecm_remodelling,GOBP_PROTEOLYSIS,DVL1
ecm_remodelling,GOBP_PROTEOLYSIS,DYNC2H1
ecm_remodelling,GOBP_PROTEOLYSIS,ECE1
ecm_remodelling,GOBP_PROTEOLYSIS,ECE2
ecm_remodelling,GOBP_PROTEOLYSIS,ECEL1
ecm_remodelling,GOBP_PROTEOLYSIS,ECM1
ecm_remodelling,GOBP_PROTEOLYSIS,ECPAS
ecm_remodelling,GOBP_PROTEOLYSIS,ECRG4
ecm_remodelling,GOBP_PROTEOLYSIS,ECSCR
ecm_remodelling,GOBP_PROTEOLYSIS,EDEM1
ecm_remodelling,GOBP_PROTEOLYSIS,EDEM2
ecm_remodelling,GOBP_PROTEOLYSIS,EDEM3
ecm_remodelling,GOBP_PROTEOLYSIS,EEF1AKMT4-ECE2
ecm_remodelling,GOBP_PROTEOLYSIS,EFNA1
ecm_remodelling,GOBP_PROTEOLYSIS,EGF
ecm_remodelling,GOBP_PROTEOLYSIS,EIF3F
ecm_remodelling,GOBP_PROTEOLYSIS,EIF3H
ecm_remodelling,GOBP_PROTEOLYSIS,ELANE
ecm_remodelling,GOBP_PROTEOLYSIS,ELOB
ecm_remodelling,GOBP_PROTEOLYSIS,ELOC
ecm_remodelling,GOBP_PROTEOLYSIS,ENC1
ecm_remodelling,GOBP_PROTEOLYSIS,ENDOU
ecm_remodelling,GOBP_PROTEOLYSIS,ENO1
ecm_remodelling,GOBP_PROTEOLYSIS,ENPEP
ecm_remodelling,GOBP_PROTEOLYSIS,EPG5
ecm_remodelling,GOBP_PROTEOLYSIS,EPHA4
ecm_remodelling,GOBP_PROTEOLYSIS,EPM2A
ecm_remodelling,GOBP_PROTEOLYSIS,EPPIN
ecm_remodelling,GOBP_PROTEOLYSIS,ERAP1
ecm_remodelling,GOBP_PROTEOLYSIS,ERAP2
ecm_remodelling,GOBP_PROTEOLYSIS,ERCC8
ecm_remodelling,GOBP_PROTEOLYSIS,ERLEC1
ecm_remodelling,GOBP_PROTEOLYSIS,ERLIN1
ecm_remodelling,GOBP_PROTEOLYSIS,ERLIN2
ecm_remodelling,GOBP_PROTEOLYSIS,ERMP1
ecm_remodelling,GOBP_PROTEOLYSIS,ERO1B
ecm_remodelling,GOBP_PROTEOLYSIS,ESPL1
ecm_remodelling,GOBP_PROTEOLYSIS,F10
ecm_remodelling,GOBP_PROTEOLYSIS,F11
ecm_remodelling,GOBP_PROTEOLYSIS,F12
ecm_remodelling,GOBP_PROTEOLYSIS,F2
ecm_remodelling,GOBP_PROTEOLYSIS,F3
ecm_remodelling,GOBP_PROTEOLYSIS,F5
ecm_remodelling,GOBP_PROTEOLYSIS,F7
ecm_remodelling,GOBP_PROTEOLYSIS,F8
ecm_remodelling,GOBP_PROTEOLYSIS,F8A1
ecm_remodelling,GOBP_PROTEOLYSIS,F8A2
ecm_remodelling,GOBP_PROTEOLYSIS,F8A3
ecm_remodelling,GOBP_PROTEOLYSIS,F9
ecm_remodelling,GOBP_PROTEOLYSIS,FADD
ecm_remodelling,GOBP_PROTEOLYSIS,FAF1
ecm_remodelling,GOBP_PROTEOLYSIS,FAF2
ecm_remodelling,GOBP_PROTEOLYSIS,FAM111A
ecm_remodelling,GOBP_PROTEOLYSIS,FAM111B
ecm_remodelling,GOBP_PROTEOLYSIS,FAM8A1
ecm_remodelling,GOBP_PROTEOLYSIS,FAP
ecm_remodelling,GOBP_PROTEOLYSIS,FAU
ecm_remodelling,GOBP_PROTEOLYSIS,FBH1
ecm_remodelling,GOBP_PROTEOLYSIS,FBXL12
ecm_remodelling,GOBP_PROTEOLYSIS,FBXL13
ecm_remodelling,GOBP_PROTEOLYSIS,FBXL14
ecm_remodelling,GOBP_PROTEOLYSIS,FBXL15
ecm_remodelling,GOBP_PROTEOLYSIS,FBXL16
ecm_remodelling,GOBP_PROTEOLYSIS,FBXL17
ecm_remodelling,GOBP_PROTEOLYSIS,FBXL18
ecm_remodelling,GOBP_PROTEOLYSIS,FBXL19
ecm_remodelling,GOBP_PROTEOLYSIS,FBXL2
ecm_remodelling,GOBP_PROTEOLYSIS,FBXL20
ecm_remodelling,GOBP_PROTEOLYSIS,FBXL21P
ecm_remodelling,GOBP_PROTEOLYSIS,FBXL22
ecm_remodelling,GOBP_PROTEOLYSIS,FBXL3
ecm_remodelling,GOBP_PROTEOLYSIS,FBXL4
ecm_remodelling,GOBP_PROTEOLYSIS,FBXL5
ecm_remodelling,GOBP_PROTEOLYSIS,FBXL6
ecm_remodelling,GOBP_PROTEOLYSIS,FBXL7
ecm_remodelling,GOBP_PROTEOLYSIS,FBXL8
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO10
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO11
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO15
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO16
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO17
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO2
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO21
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO22
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO24
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO25
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO27
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO28
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO3
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO30
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO31
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO32
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO33
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO34
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO36
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO38
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO39
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO4
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO40
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO41
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO42
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO43
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO44
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO45
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO46
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO47
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO48
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO5
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO6
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO7
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO8
ecm_remodelling,GOBP_PROTEOLYSIS,FBXO9
ecm_remodelling,GOBP_PROTEOLYSIS,FBXW10
ecm_remodelling,GOBP_PROTEOLYSIS,FBXW11
ecm_remodelling,GOBP_PROTEOLYSIS,FBXW12
ecm_remodelling,GOBP_PROTEOLYSIS,FBXW2
ecm_remodelling,GOBP_PROTEOLYSIS,FBXW4
ecm_remodelling,GOBP_PROTEOLYSIS,FBXW5
ecm_remodelling,GOBP_PROTEOLYSIS,FBXW7
ecm_remodelling,GOBP_PROTEOLYSIS,FBXW8
ecm_remodelling,GOBP_PROTEOLYSIS,FBXW9
ecm_remodelling,GOBP_PROTEOLYSIS,FCN1
ecm_remodelling,GOBP_PROTEOLYSIS,FCN2
ecm_remodelling,GOBP_PROTEOLYSIS,FCN3
ecm_remodelling,GOBP_PROTEOLYSIS,FEM1A
ecm_remodelling,GOBP_PROTEOLYSIS,FEM1B
ecm_remodelling,GOBP_PROTEOLYSIS,FEM1C
ecm_remodelling,GOBP_PROTEOLYSIS,FETUB
ecm_remodelling,GOBP_PROTEOLYSIS,FGA
ecm_remodelling,GOBP_PROTEOLYSIS,FGB
ecm_remodelling,GOBP_PROTEOLYSIS,FGFR4
ecm_remodelling,GOBP_PROTEOLYSIS,FGG
ecm_remodelling,GOBP_PROTEOLYSIS,FHIT
ecm_remodelling,GOBP_PROTEOLYSIS,FKRP
ecm_remodelling,GOBP_PROTEOLYSIS,FMR1
ecm_remodelling,GOBP_PROTEOLYSIS,FOLH1
ecm_remodelling,GOBP_PROTEOLYSIS,FOLH1B
ecm_remodelling,GOBP_PROTEOLYSIS,FOXF2
ecm_remodelling,GOBP_PROTEOLYSIS,FOXRED2
ecm_remodelling,GOBP_PROTEOLYSIS,FURIN
ecm_remodelling,GOBP_PROTEOLYSIS,FXN
ecm_remodelling,GOBP_PROTEOLYSIS,FZR1
ecm_remodelling,GOBP_PROTEOLYSIS,GABARAP
ecm_remodelling,GOBP_PROTEOLYSIS,GABARAPL2
ecm_remodelling,GOBP_PROTEOLYSIS,GAN
ecm_remodelling,GOBP_PROTEOLYSIS,GAPDH
ecm_remodelling,GOBP_PROTEOLYSIS,GAS1
ecm_remodelling,GOBP_PROTEOLYSIS,GBA1
ecm_remodelling,GOBP_PROTEOLYSIS,GCLC
ecm_remodelling,GOBP_PROTEOLYSIS,GET4
ecm_remodelling,GOBP_PROTEOLYSIS,GGT1
ecm_remodelling,GOBP_PROTEOLYSIS,GGT2P
ecm_remodelling,GOBP_PROTEOLYSIS,GGT3P
